,Experiment name:,GSR20_nofilter_OD
Duration:,10 0
Rate:,10 per second
Sensors:,Pulse (ID 1  Exp 1),GSR (ID 1  Exp 1)
Range:,BPM,µS 0 - 10
Units:,BPM,µS
Time
'-0:0:0.0,56,2.1931
'0:0:0.1,56,2.1936
'0:0:0.2,56,2.1940
'0:0:0.3,56,2.1943
'0:0:0.4,56,2.1954
'0:0:0.5,56,2.1962
'0:0:0.6,56,2.1971
'0:0:0.7,56,2.1980
'0:0:0.8,56,2.1985
'0:0:0.9,56,2.1987
'0:0:1.0,56,2.1989
'0:0:1.1,56,2.1994
'0:0:1.2,56,2.1996
'0:0:1.3,56,2.1999
'0:0:1.4,56,2.1999
'0:0:1.5,56,2.1998
'0:0:1.6,56,2.1994
'0:0:1.7,56,2.1996
'0:0:1.8,56,2.1998
'0:0:1.9,56,2.1998
'0:0:2.0,56,2.2001
'0:0:2.1,56,2.2005
'0:0:2.2,56,2.2008
'0:0:2.3,56,2.2015
'0:0:2.4,56,2.2024
'0:0:2.5,56,2.2029
'0:0:2.6,56,2.2038
'0:0:2.7,56,2.2050
'0:0:2.8,56,2.2063
'0:0:2.9,56,2.2075
'0:0:3.0,56,2.2089
'0:0:3.1,56,2.2096
'0:0:3.2,56,2.2102
'0:0:3.3,56,2.2112
'0:0:3.4,56,2.2121
'0:0:3.5,56,2.2132
'0:0:3.6,56,2.2142
'0:0:3.7,56,2.2141
'0:0:3.8,56,2.2144
'0:0:3.9,56,2.2149
'0:0:4.0,56,2.2165
'0:0:4.1,56,2.2181
'0:0:4.2,56,2.2192
'0:0:4.3,56,2.2222
'0:0:4.4,56,2.2277
'0:0:4.5,56,2.2320
'0:0:4.6,56,2.2370
'0:0:4.7,56,2.2435
'0:0:4.8,56,2.2508
'0:0:4.9,56,2.2593
'0:0:5.0,57,2.2680
'0:0:5.1,57,2.2767
'0:0:5.2,57,2.2847
'0:0:5.3,57,2.2930
'0:0:5.4,57,2.3009
'0:0:5.5,57,2.3086
'0:0:5.6,57,2.3154
'0:0:5.7,57,2.3227
'0:0:5.8,57,2.3297
'0:0:5.9,57,2.3361
'0:0:6.0,57,2.3415
'0:0:6.1,57,2.3484
'0:0:6.2,57,2.3507
'0:0:6.3,57,2.3526
'0:0:6.4,57,2.3543
'0:0:6.5,57,2.3559
'0:0:6.6,57,2.3565
'0:0:6.7,57,2.3561
'0:0:6.8,57,2.3559
'0:0:6.9,57,2.3554
'0:0:7.0,57,2.3544
'0:0:7.1,57,2.3526
'0:0:7.2,57,2.3512
'0:0:7.3,57,2.3490
'0:0:7.4,57,2.3469
'0:0:7.5,57,2.3450
'0:0:7.6,57,2.3421
'0:0:7.7,57,2.3392
'0:0:7.8,57,2.3374
'0:0:7.9,57,2.3346
'0:0:8.0,57,2.3329
'0:0:8.1,57,2.3314
'0:0:8.2,57,2.3290
'0:0:8.3,57,2.3275
'0:0:8.4,57,2.3268
'0:0:8.5,57,2.3254
'0:0:8.6,57,2.3245
'0:0:8.7,57,2.3234
'0:0:8.8,57,2.3223
'0:0:8.9,57,2.3214
'0:0:9.0,57,2.3206
'0:0:9.1,58,2.3191
'0:0:9.2,58,2.3184
'0:0:9.3,58,2.3177
'0:0:9.4,58,2.3175
'0:0:9.5,58,2.3177
'0:0:9.6,58,2.3180
'0:0:9.7,58,2.3182
'0:0:9.8,58,2.3186
'0:0:9.9,58,2.3195
'0:0:10.0,58,2.3201
'0:0:10.1,58,2.3215
'0:0:10.2,58,2.3217
'0:0:10.3,58,2.3219
'0:0:10.4,58,2.3223
'0:0:10.5,58,2.3217
'0:0:10.6,58,2.3215
'0:0:10.7,58,2.3212
'0:0:10.8,58,2.3206
'0:0:10.9,58,2.3195
'0:0:11.0,58,2.3184
'0:0:11.1,58,2.3171
'0:0:11.2,58,2.3151
'0:0:11.3,58,2.3132
'0:0:11.4,58,2.3119
'0:0:11.5,58,2.3093
'0:0:11.6,58,2.3064
'0:0:11.7,58,2.3038
'0:0:11.8,58,2.3009
'0:0:11.9,58,2.2985
'0:0:12.0,58,2.2957
'0:0:12.1,58,2.2926
'0:0:12.2,58,2.2897
'0:0:12.3,58,2.2867
'0:0:12.4,58,2.2836
'0:0:12.5,58,2.2804
'0:0:12.6,58,2.2769
'0:0:12.7,58,2.2742
'0:0:12.8,58,2.2707
'0:0:12.9,58,2.2674
'0:0:13.0,58,2.2640
'0:0:13.1,58,2.2611
'0:0:13.2,58,2.2579
'0:0:13.3,58,2.2543
'0:0:13.4,58,2.2508
'0:0:13.5,58,2.2474
'0:0:13.6,58,2.2444
'0:0:13.7,58,2.2413
'0:0:13.8,58,2.2384
'0:0:13.9,58,2.2356
'0:0:14.0,58,2.2329
'0:0:14.1,58,2.2306
'0:0:14.2,58,2.2279
'0:0:14.3,58,2.2258
'0:0:14.4,58,2.2240
'0:0:14.5,58,2.2229
'0:0:14.6,58,2.2217
'0:0:14.7,58,2.2213
'0:0:14.8,58,2.2210
'0:0:14.9,58,2.2219
'0:0:15.0,58,2.2219
'0:0:15.1,58,2.2224
'0:0:15.2,58,2.2227
'0:0:15.3,58,2.2240
'0:0:15.4,58,2.2249
'0:0:15.5,58,2.2251
'0:0:15.6,58,2.2256
'0:0:15.7,58,2.2260
'0:0:15.8,58,2.2265
'0:0:15.9,58,2.2276
'0:0:16.0,58,2.2276
'0:0:16.1,58,2.2277
'0:0:16.2,58,2.2292
'0:0:16.3,58,2.2284
'0:0:16.4,58,2.2286
'0:0:16.5,58,2.2290
'0:0:16.6,58,2.2292
'0:0:16.7,58,2.2299
'0:0:16.8,58,2.2313
'0:0:16.9,58,2.2329
'0:0:17.0,58,2.2340
'0:0:17.1,58,2.2359
'0:0:17.2,58,2.2379
'0:0:17.3,58,2.2408
'0:0:17.4,58,2.2427
'0:0:17.5,58,2.2447
'0:0:17.6,58,2.2469
'0:0:17.7,58,2.2494
'0:0:17.8,58,2.2524
'0:0:17.9,58,2.2543
'0:0:18.0,58,2.2553
'0:0:18.1,58,2.2566
'0:0:18.2,58,2.2579
'0:0:18.3,58,2.2595
'0:0:18.4,58,2.2598
'0:0:18.5,58,2.2606
'0:0:18.6,58,2.2622
'0:0:18.7,58,2.2629
'0:0:18.8,58,2.2629
'0:0:18.9,58,2.2627
'0:0:19.0,58,2.2622
'0:0:19.1,58,2.2617
'0:0:19.2,58,2.2606
'0:0:19.3,58,2.2597
'0:0:19.4,58,2.2584
'0:0:19.5,58,2.2575
'0:0:19.6,58,2.2559
'0:0:19.7,58,2.2543
'0:0:19.8,58,2.2528
'0:0:19.9,58,2.2514
'0:0:20.0,58,2.2498
'0:0:20.1,58,2.2480
'0:0:20.2,58,2.2467
'0:0:20.3,58,2.2456
'0:0:20.4,58,2.2442
'0:0:20.5,58,2.2442
'0:0:20.6,58,2.2449
'0:0:20.7,58,2.2462
'0:0:20.8,58,2.2476
'0:0:20.9,58,2.2496
'0:0:21.0,58,2.2521
'0:0:21.1,58,2.2548
'0:0:21.2,58,2.2575
'0:0:21.3,58,2.2606
'0:0:21.4,58,2.2631
'0:0:21.5,58,2.2653
'0:0:21.6,58,2.2680
'0:0:21.7,58,2.2694
'0:0:21.8,58,2.2713
'0:0:21.9,58,2.2733
'0:0:22.0,58,2.2742
'0:0:22.1,58,2.2749
'0:0:22.2,58,2.2753
'0:0:22.3,58,2.2749
'0:0:22.4,58,2.2747
'0:0:22.5,58,2.2745
'0:0:22.6,58,2.2734
'0:0:22.7,58,2.2720
'0:0:22.8,58,2.2709
'0:0:22.9,58,2.2700
'0:0:23.0,58,2.2685
'0:0:23.1,58,2.2667
'0:0:23.2,58,2.2655
'0:0:23.3,58,2.2640
'0:0:23.4,58,2.2627
'0:0:23.5,58,2.2598
'0:0:23.6,58,2.2582
'0:0:23.7,58,2.2552
'0:0:23.8,58,2.2524
'0:0:23.9,58,2.2498
'0:0:24.0,58,2.2471
'0:0:24.1,58,2.2440
'0:0:24.2,58,2.2411
'0:0:24.3,58,2.2386
'0:0:24.4,58,2.2356
'0:0:24.5,58,2.2338
'0:0:24.6,58,2.2317
'0:0:24.7,58,2.2308
'0:0:24.8,58,2.2306
'0:0:24.9,58,2.2317
'0:0:25.0,58,2.2338
'0:0:25.1,58,2.2368
'0:0:25.2,58,2.2408
'0:0:25.3,58,2.2451
'0:0:25.4,58,2.2501
'0:0:25.5,58,2.2550
'0:0:25.6,58,2.2600
'0:0:25.7,58,2.2644
'0:0:25.8,58,2.2689
'0:0:25.9,58,2.2729
'0:0:26.0,58,2.2767
'0:0:26.1,58,2.2798
'0:0:26.2,58,2.2820
'0:0:26.3,58,2.2842
'0:0:26.4,58,2.2856
'0:0:26.5,58,2.2867
'0:0:26.6,58,2.2873
'0:0:26.7,58,2.2875
'0:0:26.8,58,2.2875
'0:0:26.9,58,2.2873
'0:0:27.0,58,2.2867
'0:0:27.1,58,2.2860
'0:0:27.2,58,2.2853
'0:0:27.3,58,2.2842
