,Experiment name:,Sample experiment
Duration:,30 0
Rate:,10 per second
Sensors:,Pulse (ID 1  Exp 1),GSR (ID 1  Exp 1)
Range:,BPM,µS 0 - 10
Units:,BPM,µS
Time
'-0:0:0.0,73,0.4268
'0:0:0.1,73,0.4294
'0:0:0.2,73,0.4315
'0:0:0.3,73,0.4327
'0:0:0.4,73,0.4337
'0:0:0.5,73,0.4340
'0:0:0.6,69,0.4340
'0:0:0.7,69,0.4339
'0:0:0.8,69,0.4340
'0:0:0.9,69,0.4339
'0:0:1.0,69,0.4338
'0:0:1.1,69,0.4340
'0:0:1.2,69,0.4340
'0:0:1.3,69,0.4342
'0:0:1.4,69,0.4342
'0:0:1.5,69,0.4342
'0:0:1.6,69,0.4340
'0:0:1.7,69,0.4337
'0:0:1.8,69,0.4333
'0:0:1.9,69,0.4331
'0:0:2.0,69,0.4331
'0:0:2.1,69,0.4331
'0:0:2.2,69,0.4342
'0:0:2.3,69,0.4352
'0:0:2.4,69,0.4355
'0:0:2.5,69,0.4359
'0:0:2.6,69,0.4371
'0:0:2.7,69,0.4380
'0:0:2.8,69,0.4388
'0:0:2.9,69,0.4394
'0:0:3.0,69,0.4397
'0:0:3.1,69,0.4401
'0:0:3.2,69,0.4407
'0:0:3.3,69,0.4424
'0:0:3.4,69,0.4434
'0:0:3.5,69,0.4440
'0:0:3.6,69,0.4440
'0:0:3.7,69,0.4436
'0:0:3.8,69,0.4435
'0:0:3.9,69,0.4438
'0:0:4.0,69,0.4435
'0:0:4.1,69,0.4432
'0:0:4.2,69,0.4428
'0:0:4.3,69,0.4424
'0:0:4.4,69,0.4422
'0:0:4.5,69,0.4421
'0:0:4.6,69,0.4421
'0:0:4.7,69,0.4422
'0:0:4.8,69,0.4422
'0:0:4.9,69,0.4422
'0:0:5.0,69,0.4422
'0:0:5.1,69,0.4421
'0:0:5.2,69,0.4424
'0:0:5.3,69,0.4437
'0:0:5.4,69,0.4440
'0:0:5.5,69,0.4436
'0:0:5.6,69,0.4434
'0:0:5.7,69,0.4430
'0:0:5.8,69,0.4433
'0:0:5.9,69,0.4432
'0:0:6.0,69,0.4428
'0:0:6.1,69,0.4424
'0:0:6.2,69,0.4419
'0:0:6.3,69,0.4414
'0:0:6.4,69,0.4408
'0:0:6.5,69,0.4403
'0:0:6.6,69,0.4398
'0:0:6.7,69,0.4392
'0:0:6.8,69,0.4385
'0:0:6.9,69,0.4379
'0:0:7.0,69,0.4375
'0:0:7.1,69,0.4369
'0:0:7.2,69,0.4364
'0:0:7.3,54,0.4359
'0:0:7.4,54,0.4357
'0:0:7.5,54,0.4354
'0:0:7.6,54,0.4350
'0:0:7.7,54,0.4344
'0:0:7.8,54,0.4341
'0:0:7.9,54,0.4337
'0:0:8.0,54,0.4332
'0:0:8.1,54,0.4327
'0:0:8.2,54,0.4323
'0:0:8.3,54,0.4320
'0:0:8.4,54,0.4312
'0:0:8.5,54,0.4308
'0:0:8.6,51,0.4305
'0:0:8.7,51,0.4306
'0:0:8.8,51,0.4304
'0:0:8.9,51,0.4303
'0:0:9.0,51,0.4301
'0:0:9.1,51,0.4299
'0:0:9.2,51,0.4297
'0:0:9.3,51,0.4295
'0:0:9.4,51,0.4294
'0:0:9.5,51,0.4294
'0:0:9.6,51,0.4292
'0:0:9.7,51,0.4290
'0:0:9.8,51,0.4290
'0:0:9.9,51,0.4288
'0:0:10.0,51,0.4287
'0:0:10.1,51,0.4288
'0:0:10.2,47,0.4289
'0:0:10.3,47,0.4288
'0:0:10.4,47,0.4286
'0:0:10.5,47,0.4286
'0:0:10.6,47,0.4284
'0:0:10.7,47,0.4283
'0:0:10.8,47,0.4284
'0:0:10.9,47,0.4284
'0:0:11.0,47,0.4285
'0:0:11.1,47,0.4286
'0:0:11.2,47,0.4288
'0:0:11.3,47,0.4291
'0:0:11.4,47,0.4293
'0:0:11.5,47,0.4296
'0:0:11.6,47,0.4298
'0:0:11.7,43,0.4301
'0:0:11.8,43,0.4304
'0:0:11.9,43,0.4306
'0:0:12.0,43,0.4312
'0:0:12.1,43,0.4312
'0:0:12.2,43,0.4312
'0:0:12.3,43,0.4314
'0:0:12.4,43,0.4316
'0:0:12.5,44,0.4320
'0:0:12.6,44,0.4324
'0:0:12.7,44,0.4325
'0:0:12.8,44,0.4327
'0:0:12.9,44,0.4331
'0:0:13.0,44,0.4339
'0:0:13.1,44,0.4375
'0:0:13.2,44,0.4396
'0:0:13.3,44,0.4404
'0:0:13.4,44,0.4408
'0:0:13.5,44,0.4410
'0:0:13.6,44,0.4419
'0:0:13.7,44,0.4422
'0:0:13.8,44,0.4428
'0:0:13.9,44,0.4430
'0:0:14.0,41,0.4434
'0:0:14.1,41,0.4439
'0:0:14.2,41,0.4442
'0:0:14.3,41,0.4444
'0:0:14.4,41,0.4451
'0:0:14.5,41,0.4455
'0:0:14.6,41,0.4459
'0:0:14.7,41,0.4477
'0:0:14.8,43,0.4487
'0:0:14.9,43,0.4502
'0:0:15.0,43,0.4506
'0:0:15.1,43,0.4507
'0:0:15.2,43,0.4509
'0:0:15.3,43,0.4511
'0:0:15.4,43,0.4516
'0:0:15.5,43,0.4525
'0:0:15.6,43,0.4539
'0:0:15.7,43,0.4545
'0:0:15.8,43,0.4549
'0:0:15.9,43,0.4551
'0:0:16.0,43,0.4552
'0:0:16.1,43,0.4557
